species	mito	coverage
NC_040970.1	1153	0
NC_040970.1	1154	0
NC_040970.1	1155	0
NC_040970.1	1156	0
NC_040970.1	1157	0
NC_040970.1	1158	0
NC_040970.1	1159	0
NC_040970.1	1160	0
NC_040970.1	1161	0
NC_040970.1	1162	0
NC_040970.1	1163	0
NC_040970.1	1164	0
NC_040970.1	1165	0
NC_040970.1	1166	0
NC_040970.1	1167	0
NC_040970.1	1168	0
NC_040970.1	1169	0
NC_040970.1	1170	0
NC_040970.1	1171	0
NC_040970.1	1172	0
NC_040970.1	1173	0
NC_040970.1	1174	0
NC_040970.1	1175	0
NC_040970.1	1176	0
NC_040970.1	1177	0
NC_040970.1	1178	0
NC_040970.1	1179	0
NC_040970.1	1180	0
NC_040970.1	1181	0
NC_040970.1	1182	0
NC_040970.1	1183	0
NC_040970.1	1184	0
NC_040970.1	1185	0
NC_040970.1	1186	0
NC_040970.1	1187	0
NC_040970.1	1188	0
NC_040970.1	1189	0
NC_040970.1	1190	0
NC_040970.1	1191	0
NC_040970.1	1192	0
NC_040970.1	1193	0
NC_040970.1	1194	0
NC_040970.1	1195	0
NC_040970.1	1196	0
NC_040970.1	1197	0
NC_040970.1	1198	0
NC_040970.1	1199	0
NC_040970.1	1200	0
NC_040970.1	1201	0
NC_040970.1	1202	0
NC_040970.1	1203	0
NC_040970.1	1204	0
NC_040970.1	1205	0
NC_040970.1	1206	0
NC_040970.1	1207	0
NC_040970.1	1208	0
NC_040970.1	1209	0
NC_040970.1	1210	0
NC_040970.1	1211	0
NC_040970.1	1212	0
NC_040970.1	1213	0
NC_040970.1	1214	0
NC_040970.1	1215	0
NC_040970.1	1216	0
NC_040970.1	1217	0
NC_040970.1	1218	0
NC_040970.1	1219	0
NC_040970.1	1220	0
NC_040970.1	1221	0
NC_040970.1	1222	0
NC_040970.1	1223	0
NC_040970.1	1224	0
NC_040970.1	1225	0
NC_040970.1	1226	0
NC_040970.1	1227	0
NC_040970.1	1228	0
NC_040970.1	1229	0
NC_040970.1	1230	0
NC_040970.1	1231	1
NC_040970.1	1232	1
NC_040970.1	1233	1
NC_040970.1	1234	1
NC_040970.1	1235	1
NC_040970.1	1236	1
NC_040970.1	1237	1
NC_040970.1	1238	1
NC_040970.1	1239	1
NC_040970.1	1240	1
NC_040970.1	1241	1
NC_040970.1	1242	1
NC_040970.1	1243	1
NC_040970.1	1244	1
NC_040970.1	1245	1
NC_040970.1	1246	1
NC_040970.1	1247	1
NC_040970.1	1248	1
NC_040970.1	1249	1
NC_040970.1	1250	1
NC_040970.1	1251	1
NC_040970.1	1252	1
NC_040970.1	1253	1
NC_040970.1	1254	1
NC_040970.1	1255	1
NC_040970.1	1256	1
NC_040970.1	1257	1
NC_040970.1	1258	1
NC_040970.1	1259	1
NC_040970.1	1260	1
NC_040970.1	1261	1
NC_040970.1	1262	1
NC_040970.1	1263	1
NC_040970.1	1264	1
NC_040970.1	1265	1
NC_040970.1	1266	1
NC_040970.1	1267	1
NC_040970.1	1268	1
NC_040970.1	1269	1
NC_040970.1	1270	1
NC_040970.1	1271	1
NC_040970.1	1272	1
NC_040970.1	1273	1
NC_040970.1	1274	1
NC_040970.1	1275	1
NC_040970.1	1276	1
NC_040970.1	1277	1
NC_040970.1	1278	1
NC_040970.1	1279	1
NC_040970.1	1280	1
NC_040970.1	1281	1
NC_040970.1	1282	1
NC_040970.1	1283	1
NC_040970.1	1284	1
NC_040970.1	1285	1
NC_040970.1	1286	1
NC_040970.1	1287	1
NC_040970.1	1288	1
NC_040970.1	1289	1
NC_040970.1	1290	1
NC_040970.1	1291	1
NC_040970.1	1292	1
NC_040970.1	1293	1
NC_040970.1	1294	1
NC_040970.1	1295	1
NC_040970.1	1296	1
NC_040970.1	1297	1
NC_040970.1	1298	1
NC_040970.1	1299	1
NC_040970.1	1300	1
NC_040970.1	1301	1
NC_040970.1	1302	1
NC_040970.1	1303	1
NC_040970.1	1304	1
NC_040970.1	1305	1
NC_040970.1	1306	1
NC_040970.1	1307	1
NC_040970.1	1308	1
NC_040970.1	1309	1
NC_040970.1	1310	1
NC_040970.1	1311	1
NC_040970.1	1312	1
NC_040970.1	1313	1
NC_040970.1	1314	1
NC_040970.1	1315	1
NC_040970.1	1316	1
NC_040970.1	1317	1
NC_040970.1	1318	1
NC_040970.1	1319	1
NC_040970.1	1320	1
NC_040970.1	1321	1
NC_040970.1	1322	1
NC_040970.1	1323	1
NC_040970.1	1324	1
NC_040970.1	1325	1
NC_040970.1	1326	1
NC_040970.1	1327	1
NC_040970.1	1328	1
NC_040970.1	1329	1
NC_040970.1	1330	1
NC_040970.1	1331	1
NC_040970.1	1332	1
NC_040970.1	1333	1
NC_040970.1	1334	1
NC_040970.1	1335	1
NC_040970.1	1336	1
NC_040970.1	1337	1
NC_040970.1	1338	1
NC_040970.1	1339	1
NC_040970.1	1340	1
NC_040970.1	1341	1
NC_040970.1	1342	1
NC_040970.1	1343	1
NC_040970.1	1344	1
NC_040970.1	1345	1
NC_040970.1	1346	1
NC_040970.1	1347	0
NC_040970.1	1348	0
NC_040970.1	1349	0
NC_040970.1	1350	0
NC_040970.1	1351	0
NC_040970.1	1352	0
NC_040970.1	1353	0
NC_040970.1	1354	0
NC_040970.1	1355	0
NC_040970.1	1356	0
NC_040970.1	1357	0
NC_040970.1	1358	0
NC_040970.1	1359	0
NC_040970.1	1360	0
NC_040970.1	1361	0
NC_040970.1	1362	0
NC_040970.1	1363	0
NC_040970.1	1364	0
NC_040970.1	1365	0
NC_040970.1	1366	0
NC_040970.1	1367	0
NC_040970.1	1368	0
NC_040970.1	1369	0
NC_040970.1	1370	0
NC_040970.1	1371	0
NC_040970.1	1372	0
NC_040970.1	1373	0
NC_040970.1	1374	0
NC_040970.1	1375	0
NC_040970.1	1376	0
NC_040970.1	1377	0
NC_040970.1	1378	0
NC_040970.1	1379	0
NC_040970.1	1380	0
NC_040970.1	1381	0
NC_040970.1	1382	0
NC_040970.1	1383	0
NC_040970.1	1384	0
NC_040970.1	1385	0
NC_040970.1	1386	0
NC_040970.1	1387	0
NC_040970.1	1388	0
NC_040970.1	1389	0
NC_040970.1	1390	0
NC_040970.1	1391	0
NC_040970.1	1392	0
NC_040970.1	1393	0
NC_040970.1	1394	0
NC_040970.1	1395	0
NC_040970.1	1396	0
NC_040970.1	1397	0
NC_040970.1	1398	0
NC_040970.1	1399	0
NC_040970.1	1400	0
NC_040970.1	1401	0
NC_040970.1	1402	0
NC_040970.1	1403	0
NC_040970.1	1404	0
NC_040970.1	1405	0
NC_040970.1	1406	0
NC_040970.1	1407	0
NC_040970.1	1408	0
NC_040970.1	1409	0
NC_040970.1	1410	0
NC_040970.1	1411	0
NC_040970.1	1412	0
NC_040970.1	1413	0
NC_040970.1	1414	0
NC_040970.1	1415	0
NC_040970.1	1416	0
NC_040970.1	1417	0
NC_040970.1	1418	0
NC_040970.1	1419	0
NC_040970.1	1420	0
NC_040970.1	1421	0
NC_040970.1	1422	0
NC_040970.1	1423	0
NC_040970.1	1424	0
NC_040970.1	1425	0
NC_040970.1	1426	0
NC_040970.1	1427	0
NC_040970.1	1428	0
NC_040970.1	1429	0
NC_040970.1	1430	0
NC_040970.1	1431	0
NC_040970.1	1432	0
NC_040970.1	1433	0
NC_040970.1	1434	0
NC_040970.1	1435	0
NC_040970.1	1436	0
NC_040970.1	1437	0
NC_040970.1	1438	0
NC_040970.1	1439	0
NC_040970.1	1440	0
NC_040970.1	1441	0
NC_040970.1	1442	0
NC_040970.1	1443	0
NC_040970.1	1444	0
NC_040970.1	1445	0
NC_040970.1	1446	0
NC_040970.1	1447	0
NC_040970.1	1448	0
NC_040970.1	1449	0
NC_040970.1	1450	0
NC_040970.1	1451	0
NC_040970.1	1452	0
NC_040970.1	1453	0
NC_040970.1	1454	0
NC_040970.1	1455	0
NC_040970.1	1456	0
NC_040970.1	1457	0
NC_040970.1	1458	0
NC_040970.1	1459	0
NC_040970.1	1460	0
NC_040970.1	1461	0
NC_040970.1	1462	0
NC_040970.1	1463	0
NC_040970.1	1464	0
NC_040970.1	1465	0
NC_040970.1	1466	0
NC_040970.1	1467	0
NC_040970.1	1468	0
NC_040970.1	1469	0
NC_040970.1	1470	0
NC_040970.1	1471	0
NC_040970.1	1472	0
NC_040970.1	1473	0
NC_040970.1	1474	0
NC_040970.1	1475	0
NC_040970.1	1476	0
NC_040970.1	1477	0
NC_040970.1	1478	0
NC_040970.1	1479	0
NC_040970.1	1480	0
NC_040970.1	1481	0
NC_040970.1	1482	0
NC_040970.1	1483	0
NC_040970.1	1484	0
NC_040970.1	1485	0
NC_040970.1	1486	0
NC_040970.1	1487	0
NC_040970.1	1488	0
NC_040970.1	1489	0
NC_040970.1	1490	0
NC_040970.1	1491	0
NC_040970.1	1492	0
NC_040970.1	1493	0
NC_040970.1	1494	0
NC_040970.1	1495	0
NC_040970.1	1496	0
NC_040970.1	1497	0
NC_040970.1	1498	0
NC_040970.1	1499	0
NC_040970.1	1500	0
NC_040970.1	1501	0
NC_040970.1	1502	0
NC_040970.1	1503	0
NC_040970.1	1504	0
NC_040970.1	1505	0
NC_040970.1	1506	0
NC_040970.1	1507	0
NC_040970.1	1508	0
NC_040970.1	1509	0
NC_040970.1	1510	0
NC_040970.1	1511	0
NC_040970.1	1512	0
NC_040970.1	1513	0
NC_040970.1	1514	0
NC_040970.1	1515	0
NC_040970.1	1516	0
NC_040970.1	1517	0
NC_040970.1	1518	0
NC_040970.1	1519	0
NC_040970.1	1520	0
NC_040970.1	1521	0
NC_040970.1	1522	0
NC_040970.1	1523	0
NC_040970.1	1524	0
NC_040970.1	1525	0
NC_040970.1	1526	0
NC_040970.1	1527	0
NC_040970.1	1528	0
NC_040970.1	1529	0
NC_040970.1	1530	0
NC_040970.1	1531	0
NC_040970.1	1532	0
NC_040970.1	1533	0
NC_040970.1	1534	0
NC_040970.1	1535	0
NC_040970.1	1536	0
NC_040970.1	1537	0
NC_040970.1	1538	0
NC_040970.1	1539	0
NC_040970.1	1540	0
NC_040970.1	1541	0
NC_040970.1	1542	0
NC_040970.1	1543	0
NC_040970.1	1544	0
NC_040970.1	1545	0
NC_040970.1	1546	0
NC_040970.1	1547	0
NC_040970.1	1548	0
NC_040970.1	1549	0
NC_040970.1	1550	0
NC_040970.1	1551	0
NC_040970.1	1552	0
NC_040970.1	1553	0
NC_040970.1	1554	0
NC_040970.1	1555	0
NC_040970.1	1556	0
NC_040970.1	1557	0
NC_040970.1	1558	0
NC_040970.1	1559	0
NC_040970.1	1560	0
NC_040970.1	1561	0
NC_040970.1	1562	0
NC_040970.1	1563	0
NC_040970.1	1564	0
NC_040970.1	1565	0
NC_040970.1	1566	0
NC_040970.1	1567	0
NC_040970.1	1568	0
NC_040970.1	1569	0
NC_040970.1	1570	0
NC_040970.1	1571	0
NC_040970.1	1572	0
NC_040970.1	1573	0
NC_040970.1	1574	0
NC_040970.1	1575	0
NC_040970.1	1576	0
NC_040970.1	1577	0
NC_040970.1	1578	0
NC_040970.1	1579	0
NC_040970.1	1580	0
NC_040970.1	1581	0
NC_040970.1	1582	0
NC_040970.1	1583	0
NC_040970.1	1584	0
NC_040970.1	1585	0
NC_040970.1	1586	0
NC_040970.1	1587	0
NC_040970.1	1588	0
NC_040970.1	1589	0
NC_040970.1	1590	0
NC_040970.1	1591	0
NC_040970.1	1592	0
NC_040970.1	1593	0
NC_040970.1	1594	0
NC_040970.1	1595	0
NC_040970.1	1596	0
NC_040970.1	1597	0
NC_040970.1	1598	0
NC_040970.1	1599	0
NC_040970.1	1600	0
NC_040970.1	1601	0
NC_040970.1	1602	0
NC_040970.1	1603	0
NC_040970.1	1604	0
NC_040970.1	1605	0
NC_040970.1	1606	0
NC_040970.1	1607	0
NC_040970.1	1608	0
NC_040970.1	1609	0
NC_040970.1	1610	0
NC_040970.1	1611	0
NC_040970.1	1612	0
NC_040970.1	1613	0
NC_040970.1	1614	0
NC_040970.1	1615	0
NC_040970.1	1616	0
NC_040970.1	1617	0
NC_040970.1	1618	0
NC_040970.1	1619	0
NC_040970.1	1620	0
NC_040970.1	1621	0
NC_040970.1	1622	0
NC_040970.1	1623	0
NC_040970.1	1624	0
NC_040970.1	1625	0
NC_040970.1	1626	0
NC_040970.1	1627	0
NC_040970.1	1628	0
NC_040970.1	1629	0
NC_040970.1	1630	0
NC_040970.1	1631	0
NC_040970.1	1632	0
NC_040970.1	1633	0
NC_040970.1	1634	0
NC_040970.1	1635	0
NC_040970.1	1636	0
NC_040970.1	1637	0
NC_040970.1	1638	0
NC_040970.1	1639	0
NC_040970.1	1640	0
NC_040970.1	1641	0
NC_040970.1	1642	0
NC_040970.1	1643	0
NC_040970.1	1644	0
NC_040970.1	1645	0
NC_040970.1	1646	0
NC_040970.1	1647	0
NC_040970.1	1648	0
NC_040970.1	1649	0
NC_040970.1	1650	0
NC_040970.1	1651	0
NC_040970.1	1652	0
NC_040970.1	1653	0
NC_040970.1	1654	0
NC_040970.1	1655	0
NC_040970.1	1656	0
NC_040970.1	1657	0
NC_040970.1	1658	0
NC_040970.1	1659	0
NC_040970.1	1660	0
NC_040970.1	1661	0
NC_040970.1	1662	0
NC_040970.1	1663	0
NC_040970.1	1664	0
NC_040970.1	1665	0
NC_040970.1	1666	0
NC_040970.1	1667	0
NC_040970.1	1668	0
NC_040970.1	1669	0
NC_040970.1	1670	0
NC_040970.1	1671	0
NC_040970.1	1672	0
NC_040970.1	1673	0
NC_040970.1	1674	0
NC_040970.1	1675	0
NC_040970.1	1676	0
NC_040970.1	1677	0
NC_040970.1	1678	0
NC_040970.1	1679	0
NC_040970.1	1680	0
NC_040970.1	1681	0
NC_040970.1	1682	0
NC_040970.1	1683	0
NC_040970.1	1684	0
NC_040970.1	1685	0
NC_040970.1	1686	0
NC_040970.1	1687	0
NC_040970.1	1688	0
NC_040970.1	1689	0
NC_040970.1	1690	0
NC_040970.1	1691	0
NC_040970.1	1692	0
NC_040970.1	1693	0
NC_040970.1	1694	0
NC_040970.1	1695	0
NC_040970.1	1696	0
NC_040970.1	1697	0
NC_040970.1	1698	0
NC_040970.1	1699	0
NC_040970.1	1700	0
NC_040970.1	1701	0
NC_040970.1	1702	0
NC_040970.1	1703	0
NC_040970.1	1704	0
NC_040970.1	1705	0
NC_040970.1	1706	0
NC_040970.1	1707	0
NC_040970.1	1708	0
NC_040970.1	1709	0
NC_040970.1	1710	0
NC_040970.1	1711	0
NC_040970.1	1712	0
NC_040970.1	1713	0
NC_040970.1	1714	0
NC_040970.1	1715	0
NC_040970.1	1716	0
NC_040970.1	1717	0
NC_040970.1	1718	0
NC_040970.1	1719	0
NC_040970.1	1720	0
NC_040970.1	1721	0
NC_040970.1	1722	0
NC_040970.1	1723	0
NC_040970.1	1724	0
NC_040970.1	1725	0
NC_040970.1	1726	0
NC_040970.1	1727	0
NC_040970.1	1728	0
NC_040970.1	1729	0
NC_040970.1	1730	0
NC_040970.1	1731	0
NC_040970.1	1732	0
NC_040970.1	1733	0
NC_040970.1	1734	0
NC_040970.1	1735	0
NC_040970.1	1736	0
NC_040970.1	1737	0
NC_040970.1	1738	0
NC_040970.1	1739	0
NC_040970.1	1740	0
NC_040970.1	1741	0
NC_040970.1	1742	0
NC_040970.1	1743	0
NC_040970.1	1744	0
NC_040970.1	1745	0
NC_040970.1	1746	0
NC_040970.1	1747	0
NC_040970.1	1748	0
NC_040970.1	1749	0
NC_040970.1	1750	0
NC_040970.1	1751	0
NC_040970.1	1752	0
NC_040970.1	1753	0
NC_040970.1	1754	0
NC_040970.1	1755	0
NC_040970.1	1756	0
NC_040970.1	1757	0
NC_040970.1	1758	0
NC_040970.1	1759	0
NC_040970.1	1760	0
NC_040970.1	1761	0
NC_040970.1	1762	0
NC_040970.1	1763	0
NC_040970.1	1764	0
NC_040970.1	1765	0
NC_040970.1	1766	0
NC_040970.1	1767	0
NC_040970.1	1768	0
NC_040970.1	1769	0
NC_040970.1	1770	0
NC_040970.1	1771	0
NC_040970.1	1772	0
NC_040970.1	1773	0
NC_040970.1	1774	0
NC_040970.1	1775	0
NC_040970.1	1776	0
NC_040970.1	1777	0
NC_040970.1	1778	0
NC_040970.1	1779	0
NC_040970.1	1780	0
NC_040970.1	1781	0
NC_040970.1	1782	0
NC_040970.1	1783	0
NC_040970.1	1784	0
NC_040970.1	1785	0
NC_040970.1	1786	0
NC_040970.1	1787	0
NC_040970.1	1788	0
NC_040970.1	1789	0
NC_040970.1	1790	0
NC_040970.1	1791	0
NC_040970.1	1792	0
NC_040970.1	1793	0
NC_040970.1	1794	0
NC_040970.1	1795	0
NC_040970.1	1796	0
NC_040970.1	1797	0
NC_040970.1	1798	0
NC_040970.1	1799	0
NC_040970.1	1800	0
NC_040970.1	1801	0
NC_040970.1	1802	0
NC_040970.1	1803	0
NC_040970.1	1804	0
NC_040970.1	1805	0
NC_040970.1	1806	0
NC_040970.1	1807	0
NC_040970.1	1808	0
NC_040970.1	1809	0
NC_040970.1	1810	0
NC_040970.1	1811	0
NC_040970.1	1812	0
NC_040970.1	1813	0
NC_040970.1	1814	0
NC_040970.1	1815	0
NC_040970.1	1816	0
NC_040970.1	1817	0
NC_040970.1	1818	0
NC_040970.1	1819	0
NC_040970.1	1820	0
NC_040970.1	1821	0
NC_040970.1	1822	0
NC_040970.1	1823	0
NC_040970.1	1824	0
NC_040970.1	1825	0
NC_040970.1	1826	0
NC_040970.1	1827	0
NC_040970.1	1828	0
NC_040970.1	1829	0
NC_040970.1	1830	0
NC_040970.1	1831	0
NC_040970.1	1832	0
NC_040970.1	1833	0
NC_040970.1	1834	0
NC_040970.1	1835	0
NC_040970.1	1836	0
NC_040970.1	1837	0
NC_040970.1	1838	0
NC_040970.1	1839	0
NC_040970.1	1840	0
NC_040970.1	1841	0
NC_040970.1	1842	0
NC_040970.1	1843	0
NC_040970.1	1844	0
NC_040970.1	1845	0
NC_040970.1	1846	0
NC_040970.1	1847	0
NC_040970.1	1848	0
NC_040970.1	1849	0
NC_040970.1	1850	0
NC_040970.1	1851	0
NC_040970.1	1852	0
NC_040970.1	1853	0
NC_040970.1	1854	0
NC_040970.1	1855	0
NC_040970.1	1856	0
NC_040970.1	1857	0
NC_040970.1	1858	0
NC_040970.1	1859	0
NC_040970.1	1860	0
NC_040970.1	1861	0
NC_040970.1	1862	0
NC_040970.1	1863	0
NC_040970.1	1864	0
NC_040970.1	1865	0
NC_040970.1	1866	0
NC_040970.1	1867	0
NC_040970.1	1868	0
NC_040970.1	1869	0
NC_040970.1	1870	0
NC_040970.1	1871	0
NC_040970.1	1872	0
NC_040970.1	1873	0
NC_040970.1	1874	0
NC_040970.1	1875	0
NC_040970.1	1876	0
NC_040970.1	1877	0
NC_040970.1	1878	0
NC_040970.1	1879	0
NC_040970.1	1880	0
NC_040970.1	1881	0
NC_040970.1	1882	0
NC_040970.1	1883	0
NC_040970.1	1884	0
NC_040970.1	1885	0
NC_040970.1	1886	0
NC_040970.1	1887	0
NC_040970.1	1888	0
NC_040970.1	1889	0
NC_040970.1	1890	0
NC_040970.1	1891	0
NC_040970.1	1892	0
NC_040970.1	1893	0
NC_040970.1	1894	0
NC_040970.1	1895	0
NC_040970.1	1896	0
NC_040970.1	1897	0
NC_040970.1	1898	0
NC_040970.1	1899	0
NC_040970.1	1900	0
NC_040970.1	1901	0
NC_040970.1	1902	0
NC_040970.1	1903	0
NC_040970.1	1904	0
NC_040970.1	1905	0
NC_040970.1	1906	0
NC_040970.1	1907	0
NC_040970.1	1908	0
NC_040970.1	1909	0
NC_040970.1	1910	0
NC_040970.1	1911	0
NC_040970.1	1912	0
NC_040970.1	1913	0
NC_040970.1	1914	0
NC_040970.1	1915	0
NC_040970.1	1916	0
NC_040970.1	1917	0
NC_040970.1	1918	0
NC_040970.1	1919	0
NC_040970.1	1920	0
NC_040970.1	1921	0
NC_040970.1	1922	0
NC_040970.1	1923	0
NC_040970.1	1924	0
NC_040970.1	1925	0
NC_040970.1	1926	0
NC_040970.1	1927	0
NC_040970.1	1928	0
NC_040970.1	1929	0
NC_040970.1	1930	0
NC_040970.1	1931	0
NC_040970.1	1932	0
NC_040970.1	1933	0
NC_040970.1	1934	0
NC_040970.1	1935	0
NC_040970.1	1936	0
NC_040970.1	1937	0
NC_040970.1	1938	0
NC_040970.1	1939	0
NC_040970.1	1940	0
NC_040970.1	1941	0
NC_040970.1	1942	0
NC_040970.1	1943	0
NC_040970.1	1944	0
NC_040970.1	1945	0
NC_040970.1	1946	0
NC_040970.1	1947	0
NC_040970.1	1948	0
NC_040970.1	1949	0
NC_040970.1	1950	0
NC_040970.1	1951	0
NC_040970.1	1952	0
NC_040970.1	1953	0
NC_040970.1	1954	0
NC_040970.1	1955	0
NC_040970.1	1956	0
NC_040970.1	1957	0
NC_040970.1	1958	0
NC_040970.1	1959	0
NC_040970.1	1960	0
NC_040970.1	1961	0
NC_040970.1	1962	0
NC_040970.1	1963	0
NC_040970.1	1964	0
NC_040970.1	1965	0
NC_040970.1	1966	0
NC_040970.1	1967	0
NC_040970.1	1968	0
NC_040970.1	1969	0
NC_040970.1	1970	0
NC_040970.1	1971	0
NC_040970.1	1972	0
NC_040970.1	1973	0
NC_040970.1	1974	0
NC_040970.1	1975	0
NC_040970.1	1976	0
NC_040970.1	1977	0
NC_040970.1	1978	0
NC_040970.1	1979	0
NC_040970.1	1980	0
NC_040970.1	1981	0
NC_040970.1	1982	0
NC_040970.1	1983	0
NC_040970.1	1984	0
NC_040970.1	1985	0
NC_040970.1	1986	0
NC_040970.1	1987	0
NC_040970.1	1988	0
NC_040970.1	1989	0
NC_040970.1	1990	0
NC_040970.1	1991	0
NC_040970.1	1992	0
NC_040970.1	1993	0
NC_040970.1	1994	0
NC_040970.1	1995	0
NC_040970.1	1996	0
NC_040970.1	1997	0
NC_040970.1	1998	0
NC_040970.1	1999	0
NC_040970.1	2000	0
NC_040970.1	2001	0
NC_040970.1	2002	0
NC_040970.1	2003	0
NC_040970.1	2004	0
NC_040970.1	2005	0
NC_040970.1	2006	0
NC_040970.1	2007	0
NC_040970.1	2008	0
NC_040970.1	2009	0
NC_040970.1	2010	0
NC_040970.1	2011	0
NC_040970.1	2012	0
NC_040970.1	2013	0
NC_040970.1	2014	0
NC_040970.1	2015	0
NC_040970.1	2016	0
NC_040970.1	2017	0
NC_040970.1	2018	0
NC_040970.1	2019	0
NC_040970.1	2020	0
NC_040970.1	2021	0
NC_040970.1	2022	0
NC_040970.1	2023	0
NC_040970.1	2024	0
NC_040970.1	2025	0
NC_040970.1	2026	0
NC_040970.1	2027	0
NC_040970.1	2028	0
NC_040970.1	2029	0
NC_040970.1	2030	0
NC_040970.1	2031	0
NC_040970.1	2032	0
NC_040970.1	2033	0
NC_040970.1	2034	0
NC_040970.1	2035	0
NC_040970.1	2036	0
NC_040970.1	2037	0
NC_040970.1	2038	0
NC_040970.1	2039	0
NC_040970.1	2040	0
NC_040970.1	2041	0
NC_040970.1	2042	0
NC_040970.1	2043	0
NC_040970.1	2044	0
NC_040970.1	2045	0
NC_040970.1	2046	0
NC_040970.1	2047	0
NC_040970.1	2048	0
NC_040970.1	2049	0
NC_040970.1	2050	0
NC_040970.1	2051	0
NC_040970.1	2052	0
NC_040970.1	2053	0
NC_040970.1	2054	0
NC_040970.1	2055	0
NC_040970.1	2056	0
NC_040970.1	2057	0
NC_040970.1	2058	0
NC_040970.1	2059	0
NC_040970.1	2060	0
NC_040970.1	2061	0
NC_040970.1	2062	0
NC_040970.1	2063	0
NC_040970.1	2064	0
NC_040970.1	2065	0
NC_040970.1	2066	0
NC_040970.1	2067	0
NC_040970.1	2068	0
NC_040970.1	2069	0
NC_040970.1	2070	0
NC_040970.1	2071	0
NC_040970.1	2072	0
NC_040970.1	2073	0
NC_040970.1	2074	0
NC_040970.1	2075	0
NC_040970.1	2076	0
NC_040970.1	2077	0
NC_040970.1	2078	0
NC_040970.1	2079	0
NC_040970.1	2080	0
NC_040970.1	2081	0
NC_040970.1	2082	0
NC_040970.1	2083	0
NC_040970.1	2084	0
NC_040970.1	2085	0
NC_040970.1	2086	0
NC_040970.1	2087	0
NC_040970.1	2088	0
NC_040970.1	2089	0
NC_040970.1	2090	0
NC_040970.1	2091	0
NC_040970.1	2092	0
NC_040970.1	2093	0
NC_040970.1	2094	0
NC_040970.1	2095	0
NC_040970.1	2096	0
NC_040970.1	2097	0
NC_040970.1	2098	0
NC_040970.1	2099	0
NC_040970.1	2100	0
NC_040970.1	2101	0
NC_040970.1	2102	0
NC_040970.1	2103	0
NC_040970.1	2104	0
NC_040970.1	2105	0
NC_040970.1	2106	0
NC_040970.1	2107	0
NC_040970.1	2108	0
NC_040970.1	2109	0
NC_040970.1	2110	0
NC_040970.1	2111	0
NC_040970.1	2112	0
NC_040970.1	2113	0
NC_040970.1	2114	0
NC_040970.1	2115	0
NC_040970.1	2116	0
NC_040970.1	2117	0
NC_040970.1	2118	0
NC_040970.1	2119	0
NC_040970.1	2120	0
NC_040970.1	2121	0
NC_040970.1	2122	0
NC_040970.1	2123	0
NC_040970.1	2124	0
NC_040970.1	2125	0
NC_040970.1	2126	0
NC_040970.1	2127	0
NC_040970.1	2128	0
NC_040970.1	2129	0
NC_040970.1	2130	0
NC_040970.1	2131	0
NC_040970.1	2132	0
NC_040970.1	2133	0
NC_040970.1	2134	0
NC_040970.1	2135	0
NC_040970.1	2136	0
NC_040970.1	2137	0
NC_040970.1	2138	0
NC_040970.1	2139	0
NC_040970.1	2140	0
NC_040970.1	2141	0
NC_040970.1	2142	0
NC_040970.1	2143	0
NC_040970.1	2144	0
NC_040970.1	2145	0
NC_040970.1	2146	0
NC_040970.1	2147	0
NC_040970.1	2148	0
NC_040970.1	2149	0
NC_040970.1	2150	0
NC_040970.1	2151	0
NC_040970.1	2152	0
NC_040970.1	2153	0
NC_040970.1	2154	0
NC_040970.1	2155	0
NC_040970.1	2156	0
NC_040970.1	2157	0
NC_040970.1	2158	0
NC_040970.1	2159	0
NC_040970.1	2160	0
NC_040970.1	2161	0
NC_040970.1	2162	0
NC_040970.1	2163	0
NC_040970.1	2164	0
NC_040970.1	2165	0
NC_040970.1	2166	0
NC_040970.1	2167	0
NC_040970.1	2168	0
NC_040970.1	2169	0
NC_040970.1	2170	0
NC_040970.1	2171	0
NC_040970.1	2172	0
NC_040970.1	2173	0
NC_040970.1	2174	0
NC_040970.1	2175	0
NC_040970.1	2176	0
NC_040970.1	2177	0
NC_040970.1	2178	0
NC_040970.1	2179	0
NC_040970.1	2180	0
NC_040970.1	2181	0
NC_040970.1	2182	0
NC_040970.1	2183	0
NC_040970.1	2184	0
NC_040970.1	2185	0
NC_040970.1	2186	0
NC_040970.1	2187	0
NC_040970.1	2188	0
NC_040970.1	2189	0
NC_040970.1	2190	0
NC_040970.1	2191	0
NC_040970.1	2192	0
NC_040970.1	2193	0
NC_040970.1	2194	0
NC_040970.1	2195	0
NC_040970.1	2196	0
NC_040970.1	2197	0
NC_040970.1	2198	0
NC_040970.1	2199	0
NC_040970.1	2200	0
NC_040970.1	2201	0
NC_040970.1	2202	0
NC_040970.1	2203	0
NC_040970.1	2204	0
NC_040970.1	2205	0
NC_040970.1	2206	0
NC_040970.1	2207	0
NC_040970.1	2208	0
NC_040970.1	2209	0
NC_040970.1	2210	0
NC_040970.1	2211	0
NC_040970.1	2212	0
NC_040970.1	2213	0
NC_040970.1	2214	0
NC_040970.1	2215	0
NC_040970.1	2216	0
NC_040970.1	2217	0
NC_040970.1	2218	0
NC_040970.1	2219	0
NC_040970.1	2220	0
NC_040970.1	2221	0
NC_040970.1	2222	0
NC_040970.1	2223	0
NC_040970.1	2224	0
NC_040970.1	2225	0
NC_040970.1	2226	0
NC_040970.1	2227	0
NC_040970.1	2228	0
